DATE_TIME,QTD_ITENS,QTD_CLIENTES
2019-12-24 08:30:00,937,107
2019-05-09 11:45:00,554,91
2019-07-05 09:45:00,460,61
2019-05-13 23:45:00,408,49
2019-07-24 14:00:00,924,133
2019-12-14 16:00:00,997,100
2019-06-30 18:45:00,698,93
2019-12-28 01:15:00,292,24
2019-04-29 05:30:00,128,23
2019-12-26 12:45:00,1073,143
2019-07-27 13:30:00,1272,144
2019-06-20 20:45:00,619,74
2019-11-23 13:30:00,934,95
2019-06-15 20:15:00,838,96
2019-11-05 21:15:00,708,55
2019-07-15 22:30:00,461,48
2019-02-16 16:00:00,952,118
2019-10-13 22:45:00,444,60
2019-11-10 15:30:00,797,99
2019-05-17 00:00:00,336,55
2019-07-16 05:45:00,50,15
2019-08-01 10:45:00,816,90
2019-09-24 12:30:00,1329,163
2019-01-17 16:00:00,853,113
2019-01-11 19:45:00,629,82
2019-06-26 10:45:00,818,112
2019-07-11 23:45:00,325,34
2019-07-20 02:45:00,107,13
2019-07-02 01:00:00,473,31
2019-08-23 14:00:00,810,122
2019-07-21 23:00:00,462,51
2019-08-24 08:30:00,435,55
2019-03-19 19:00:00,900,102
2019-02-24 00:30:00,292,61
2019-08-12 01:30:00,63,11
2019-11-15 07:00:00,329,41
2019-11-10 20:15:00,1033,115
2019-08-26 03:15:00,19,4
2019-10-09 10:30:00,1006,93
2019-01-09 11:45:00,1113,135
2019-05-03 19:45:00,657,76
2019-06-20 08:45:00,199,38
2019-09-17 20:45:00,910,105
2019-03-16 04:00:00,72,6
2019-07-23 19:15:00,909,121
2019-05-18 21:00:00,651,88
2019-02-14 21:15:00,705,87
2019-12-09 08:15:00,271,67
2019-10-26 06:15:00,189,15
2019-01-24 06:45:00,210,44
2019-05-27 21:45:00,597,73
2019-02-23 06:45:00,184,28
2019-11-23 07:15:00,333,58
2019-12-02 12:00:00,656,123
2019-10-09 07:15:00,479,77
2019-03-06 11:15:00,1037,118
2019-11-05 14:30:00,943,129
2019-02-01 07:30:00,287,63
2019-06-24 19:15:00,745,99
2019-05-14 10:00:00,751,105
2019-05-24 02:00:00,172,19
2019-05-04 01:30:00,163,22
2019-09-13 16:30:00,846,99
2019-05-13 09:30:00,259,61
2019-02-26 10:45:00,735,99
2019-09-19 08:00:00,323,57
2019-09-10 07:15:00,372,67
2019-03-17 06:00:00,82,20
2019-12-19 19:45:00,760,95
2019-08-11 10:30:00,745,71
2019-06-07 17:00:00,869,136
2019-08-16 01:30:00,77,16
2019-06-12 00:00:00,341,35
2019-12-20 21:45:00,689,91
2019-05-29 09:15:00,780,90
2019-05-21 05:15:00,58,18
2019-09-01 06:45:00,132,23
2019-11-11 09:30:00,340,57
2019-08-08 06:00:00,157,31
2019-11-22 22:30:00,502,54
2019-04-01 11:00:00,608,102
2019-07-03 12:30:00,1576,163
2019-10-18 01:00:00,286,25
2019-07-10 15:00:00,1035,148
2019-06-02 22:45:00,440,49
2019-06-03 08:30:00,178,41
2019-10-27 22:30:00,379,50
2019-04-16 14:30:00,810,108
2019-07-20 16:45:00,1107,101
2019-11-11 20:45:00,877,75
2019-04-04 04:30:00,12,4
2019-06-04 05:30:00,61,16
2019-05-06 19:15:00,848,107
2019-06-14 18:15:00,757,113
2019-06-26 06:15:00,196,40
2019-10-02 00:45:00,245,23
2019-09-12 15:30:00,669,98
2019-09-13 09:15:00,433,66
2019-08-22 19:15:00,791,111
2019-02-06 10:15:00,796,87
2019-11-05 10:15:00,959,86
2019-08-28 17:00:00,1249,126
2019-09-14 13:15:00,990,133
2019-11-29 18:45:00,1757,187
2019-11-26 09:30:00,913,108
2019-07-28 06:30:00,62,15
2019-09-21 07:00:00,206,35
2019-01-21 17:45:00,764,97
2019-01-13 01:45:00,183,40
2019-06-19 20:15:00,1125,110
2019-12-17 08:15:00,542,84
2019-06-19 01:45:00,122,14
2019-03-01 07:15:00,303,52
2019-07-22 05:00:00,40,9
2019-09-12 11:15:00,764,96
2019-09-12 20:15:00,1132,97
2019-01-09 14:45:00,895,120
2019-05-27 15:00:00,642,118
2019-01-15 07:45:00,353,74
2019-09-27 17:00:00,964,103
2019-12-08 03:45:00,78,8
2019-04-07 15:45:00,851,98
2019-08-15 10:30:00,656,71
2019-07-30 05:15:00,68,9
2019-10-12 11:45:00,1188,113
2019-04-19 10:30:00,827,90
2019-12-01 17:30:00,1063,131
2019-11-15 08:45:00,360,38
2019-09-03 07:45:00,296,41
2019-10-01 19:15:00,920,105
2019-10-01 15:45:00,945,91
2019-07-27 07:15:00,258,28
2019-03-03 05:30:00,38,14
2019-01-03 21:00:00,750,73
2019-07-05 16:45:00,850,85
2019-11-12 09:45:00,1022,95
2019-04-14 16:00:00,699,98
2019-06-04 15:15:00,1013,125
2019-11-26 19:00:00,1204,131
2019-08-17 17:15:00,1150,104
2019-08-14 20:45:00,927,90
2019-05-06 13:30:00,487,133
2019-07-25 20:30:00,891,99
2019-05-04 01:15:00,153,25
2019-01-11 14:30:00,682,120
2019-02-08 12:30:00,809,164
2019-09-25 16:15:00,1092,89
2019-08-23 19:45:00,724,78
2019-10-08 11:45:00,1192,90
2019-01-02 16:00:00,1021,106
2019-08-26 07:15:00,305,50
2019-01-10 00:15:00,349,17
2019-11-19 03:00:00,96,12
2019-07-18 15:00:00,670,104
2019-01-17 02:15:00,33,6
2019-10-24 03:30:00,18,4
2019-07-22 02:00:00,145,11
2019-02-25 22:45:00,218,41
2019-08-30 05:45:00,79,24
2019-05-22 05:45:00,117,21
2019-06-11 08:00:00,544,72
2019-01-12 20:30:00,798,90
2019-08-15 04:30:00,27,6
2019-11-24 04:15:00,5,2
2019-11-05 19:45:00,488,58
2019-07-30 19:00:00,1107,105
2019-11-19 07:00:00,226,40
2019-03-11 09:00:00,361,50
2019-03-22 02:30:00,77,12
2019-08-31 13:45:00,1230,112
2019-01-16 15:00:00,795,128
2019-01-08 11:15:00,1009,137
2019-12-18 03:00:00,99,14
2019-01-16 23:15:00,569,71
2019-11-12 10:30:00,929,107
2019-04-10 02:00:00,101,16
2019-05-15 11:30:00,1149,124
2019-12-10 08:45:00,807,81
2019-09-30 03:45:00,17,3
2019-05-01 08:15:00,503,81
2019-05-31 10:45:00,650,94
2019-10-14 07:45:00,120,27
2019-02-08 11:45:00,541,87
2019-08-08 00:45:00,197,23
2019-12-18 07:00:00,218,38
2019-09-19 20:00:00,804,83
2019-02-02 19:45:00,978,89
2019-05-15 14:00:00,1123,149
2019-12-12 23:00:00,541,69
2019-09-15 13:45:00,831,93
2019-02-18 11:00:00,560,88
2019-01-27 23:00:00,445,59
2019-04-04 10:15:00,566,104
2019-04-03 00:00:00,218,28
2019-06-02 02:45:00,152,12
2019-11-23 16:15:00,1372,130
2019-09-02 08:45:00,236,36
2019-08-09 17:30:00,1014,141
2019-10-20 03:00:00,78,11
2019-10-31 22:00:00,638,74
2019-04-26 13:00:00,775,150
2019-03-08 13:30:00,653,145
2019-11-26 06:45:00,196,42
2019-03-02 06:15:00,127,23
2019-01-24 12:30:00,600,137
2019-06-01 12:15:00,1067,125
2019-06-25 18:00:00,996,140
2019-02-03 23:30:00,248,39
2019-02-28 15:45:00,884,120
2019-10-21 19:45:00,664,83
2019-04-19 04:30:00,89,22
2019-11-25 11:15:00,834,88
2019-09-09 09:00:00,359,49
2019-05-21 16:30:00,949,105
2019-07-15 09:30:00,282,54
2019-11-27 05:45:00,173,39
2019-04-22 05:15:00,46,14
2019-06-09 15:45:00,734,78
2019-10-27 05:30:00,78,16
2019-12-23 00:45:00,307,28
2019-02-16 19:30:00,456,52
2019-07-25 17:30:00,855,105
2019-06-27 02:00:00,81,11
2019-02-15 23:15:00,338,49
2019-10-13 10:30:00,677,68
2019-07-02 10:45:00,752,87
2019-01-16 08:00:00,367,68
2019-09-13 12:15:00,779,139
2019-01-09 06:45:00,340,63
2019-06-25 19:45:00,858,102
2019-02-23 23:15:00,379,62
2019-03-08 15:45:00,735,117
2019-01-28 05:00:00,19,4
2019-06-10 06:00:00,100,23
2019-08-14 12:15:00,1167,143
2019-02-14 14:00:00,737,134
2019-06-04 01:45:00,112,8
2019-06-28 07:15:00,303,63
2019-09-01 08:15:00,365,50
2019-02-08 15:15:00,679,109
2019-12-24 06:15:00,197,27
2019-02-20 00:00:00,394,50
2019-07-18 20:15:00,916,97
2019-03-18 15:00:00,662,104
2019-07-25 21:45:00,442,49
2019-04-03 07:30:00,36,2
2019-05-04 08:30:00,494,62
2019-04-20 20:30:00,555,88
2019-12-06 23:45:00,359,46
2019-07-11 00:00:00,243,32
2019-01-23 01:30:00,200,21
2019-07-28 04:15:00,30,10
2019-07-26 23:45:00,438,40
2019-03-07 05:30:00,66,20
2019-08-27 16:45:00,1048,101
2019-09-25 03:30:00,14,3
2019-02-19 12:00:00,1032,161
2019-09-05 02:00:00,161,15
2019-09-26 14:30:00,555,97
2019-03-07 06:45:00,98,38
2019-11-06 06:15:00,164,32
2019-06-10 14:00:00,547,121
2019-05-18 10:30:00,553,76
2019-03-21 11:30:00,637,91
2019-11-02 17:30:00,1324,142
2019-09-14 10:30:00,1227,109
2019-08-02 06:45:00,211,38
2019-07-13 13:45:00,971,119
2019-10-08 22:00:00,668,71
2019-03-08 03:00:00,143,10
2019-05-28 02:30:00,158,11
2019-01-12 08:30:00,516,68
2019-02-16 02:00:00,135,15
2019-07-14 15:30:00,973,88
2019-12-24 04:45:00,129,17
2019-03-30 23:45:00,451,42
2019-01-25 00:30:00,282,35
2019-01-22 21:00:00,687,91
2019-08-04 09:45:00,291,44
2019-03-21 20:30:00,619,79
2019-07-02 06:15:00,191,29
2019-05-24 05:00:00,11,4
2019-10-28 00:15:00,287,30
2019-06-01 09:15:00,643,62
2019-11-29 17:30:00,1964,198
2019-06-26 17:30:00,1026,106
2019-06-16 12:15:00,783,102
2019-08-14 22:30:00,460,65
2019-08-12 11:30:00,770,106
2019-04-19 13:15:00,971,137
2019-11-03 02:00:00,156,20
2019-06-18 11:30:00,790,122
2019-03-20 04:30:00,2,2
2019-08-23 18:00:00,1207,139
2019-01-04 23:30:00,409,57
2019-03-19 05:15:00,33,9
2019-09-11 16:45:00,994,104
2019-01-21 23:45:00,479,61
2019-01-15 06:00:00,88,24
2019-05-21 08:45:00,471,72
2019-10-12 07:30:00,326,44
2019-11-24 06:30:00,206,31
2019-01-23 13:45:00,831,163
2019-04-24 23:30:00,357,54
2019-05-05 02:30:00,130,20
2019-04-30 13:30:00,950,167
2019-09-07 21:15:00,1183,82
2019-12-29 19:30:00,1096,115
2019-12-12 13:45:00,854,137
2019-05-19 13:45:00,778,97
2019-10-16 08:45:00,691,76
2019-05-26 21:15:00,576,87
2019-05-11 14:00:00,1046,138
2019-01-20 15:00:00,706,103
2019-05-29 16:15:00,1126,132
2019-05-08 18:45:00,759,113
2019-10-29 06:30:00,283,39
2019-10-13 21:00:00,835,86
2019-07-21 23:30:00,408,33
2019-06-29 18:15:00,1095,133
2019-03-29 08:00:00,382,79
2019-01-17 09:00:00,468,79
2019-02-12 12:00:00,1142,145
2019-07-31 07:15:00,491,79
2019-03-08 09:15:00,549,76
2019-01-27 10:45:00,648,78
2019-08-30 00:15:00,406,56
2019-02-22 01:30:00,102,20
2019-10-02 21:15:00,1133,82
2019-01-11 10:15:00,671,89
2019-01-26 13:15:00,808,107
2019-09-16 17:15:00,725,93
2019-02-02 04:00:00,65,13
2019-08-02 14:45:00,936,107
2019-12-31 01:00:00,581,35
2019-03-26 12:00:00,946,141
2019-04-07 19:15:00,981,106
2019-05-01 20:15:00,896,91
2019-05-18 13:15:00,990,119
2019-08-13 20:15:00,964,101
2019-02-24 19:15:00,662,98
2019-01-06 17:45:00,789,100
2019-08-26 16:15:00,501,87
2019-12-30 18:00:00,1633,161
2019-10-25 04:15:00,94,7
2019-03-07 12:30:00,674,140
2019-10-01 08:45:00,601,61
2019-05-28 22:00:00,656,70
2019-08-12 06:30:00,76,27
2019-02-22 23:00:00,555,67
2019-03-07 02:30:00,70,14
2019-11-21 06:15:00,101,22
2019-08-29 09:30:00,404,66
2019-08-08 21:15:00,806,89
2019-01-07 19:45:00,638,80
2019-08-15 21:00:00,837,97
2019-07-23 17:45:00,1078,120
2019-10-15 15:30:00,820,84
2019-01-23 14:15:00,719,123
2019-10-23 17:15:00,1231,134
2019-04-03 17:45:00,1106,151
2019-03-02 11:30:00,924,93
2019-09-28 19:00:00,1436,102
2019-04-06 14:45:00,1231,119
2019-12-24 11:15:00,1904,164
2019-11-26 02:30:00,131,15
2019-08-28 21:45:00,1052,71
2019-05-02 22:15:00,533,76
2019-01-12 17:00:00,1076,122
2019-09-10 03:15:00,48,8
2019-01-26 18:00:00,820,139
2019-04-08 16:45:00,708,76
2019-07-25 01:15:00,317,28
2019-10-22 14:15:00,841,119
2019-08-25 22:00:00,640,64
2019-11-18 17:15:00,732,103
2019-05-26 19:45:00,909,99
2019-01-05 05:00:00,35,11
2019-02-20 01:45:00,124,18
2019-10-13 09:45:00,433,43
2019-09-30 13:45:00,599,130
2019-10-31 09:00:00,532,70
2019-06-22 23:30:00,436,58
2019-11-15 20:45:00,971,92
2019-01-07 13:15:00,553,154
2019-07-30 15:15:00,865,106
2019-06-29 04:15:00,26,11
2019-06-05 13:30:00,1179,173
2019-02-01 05:15:00,87,17
2019-11-19 22:15:00,761,94
2019-01-29 07:00:00,158,45
2019-07-22 12:00:00,691,110
2019-03-06 11:30:00,1163,129
2019-06-24 00:00:00,221,25
2019-11-28 06:00:00,112,25
2019-03-06 01:30:00,106,15
2019-07-17 03:45:00,14,4
2019-10-05 13:00:00,1450,135
2019-11-10 11:15:00,1362,99
2019-12-21 02:30:00,98,18
2019-12-15 04:00:00,66,12
2019-07-04 03:30:00,25,4
2019-08-15 22:45:00,615,60
2019-05-03 18:30:00,816,120
2019-07-26 15:15:00,825,93
2019-08-16 00:45:00,231,26
2019-05-17 16:00:00,814,113
2019-09-17 05:15:00,72,15
2019-01-31 17:00:00,670,142
2019-07-07 09:00:00,406,38
2019-01-21 20:45:00,749,80
2019-04-21 14:45:00,516,72
2019-10-20 16:15:00,681,79
2019-11-08 07:15:00,347,64
2019-05-27 17:30:00,686,98
2019-10-08 02:30:00,125,12
2019-04-10 22:00:00,799,107
2019-06-11 21:45:00,701,84
2019-06-15 15:30:00,934,110
2019-12-27 03:45:00,22,6
2019-01-29 03:00:00,47,6
2019-02-07 17:00:00,800,120
2019-10-20 05:15:00,66,16
2019-09-28 11:45:00,1184,98
2019-11-08 19:15:00,795,100
2019-01-24 15:00:00,607,104
2019-05-06 15:45:00,579,90
2019-10-25 03:45:00,67,5
2019-05-21 23:45:00,206,23
2019-04-02 08:15:00,706,118
2019-12-18 13:00:00,1598,184
2019-09-28 19:30:00,1079,117
2019-06-04 17:15:00,1076,129
2019-07-16 21:00:00,936,97
2019-12-03 03:15:00,88,6
2019-07-24 10:15:00,1080,109
2019-05-22 02:45:00,69,10
2019-12-08 18:15:00,1003,133
2019-06-25 18:30:00,825,101
2019-12-22 03:30:00,86,12
2019-04-27 21:15:00,983,87
2019-06-29 10:15:00,892,79
2019-12-07 10:30:00,1068,102
2019-04-19 03:15:00,35,7
2019-09-29 00:15:00,270,30
2019-05-03 02:45:00,25,8
2019-09-26 03:45:00,2,2
2019-04-14 07:00:00,131,22
2019-10-02 22:45:00,588,46
2019-11-04 13:00:00,760,182
2019-09-29 19:15:00,1385,117
2019-04-17 14:45:00,823,146
2019-12-06 05:15:00,92,22
2019-05-08 08:00:00,660,90
2019-07-24 04:15:00,26,8
2019-09-23 21:45:00,703,58
2019-06-19 15:00:00,792,136
2019-02-03 06:30:00,79,20
2019-03-24 22:45:00,354,34
2019-10-08 12:15:00,1039,116
2019-04-04 09:45:00,526,71
2019-08-14 09:30:00,573,72
2019-12-09 11:15:00,873,93
2019-04-22 17:45:00,671,101
2019-06-26 23:30:00,377,39
2019-08-20 08:00:00,530,64
2019-09-24 05:30:00,110,16
2019-06-25 14:00:00,965,157
2019-05-12 17:30:00,743,96
2019-07-27 09:15:00,620,61
2019-08-30 07:15:00,455,81
2019-09-06 19:15:00,842,112
2019-07-16 02:45:00,114,10
2019-11-26 22:30:00,487,65
2019-06-25 10:15:00,1103,102
2019-06-20 16:30:00,989,122
2019-04-14 09:00:00,313,39
2019-08-14 19:00:00,969,118
2019-07-24 19:45:00,900,80
2019-08-07 13:00:00,1515,183
2019-03-01 19:45:00,918,105
2019-09-30 07:45:00,235,36
2019-10-20 22:15:00,843,59
2019-12-09 18:45:00,639,96
2019-01-06 15:45:00,785,103
2019-05-18 03:15:00,23,8
2019-05-26 13:15:00,1051,118
2019-03-13 18:15:00,1110,164
2019-06-11 23:15:00,445,61
2019-11-28 00:45:00,148,23
2019-12-05 14:15:00,645,131
2019-11-14 18:45:00,1056,124
2019-02-23 17:15:00,1158,134
2019-09-04 08:00:00,543,77
2019-09-01 17:15:00,892,89
2019-07-31 00:15:00,206,29
2019-06-23 05:00:00,22,10
2019-12-11 21:00:00,924,99
2019-02-07 06:15:00,101,30
2019-12-16 01:00:00,165,21
2019-06-26 14:15:00,1036,125
2019-11-16 21:30:00,755,76
2019-09-27 11:15:00,688,95
2019-09-16 14:45:00,558,95
2019-03-09 18:30:00,969,90
2019-02-20 20:45:00,730,74
2019-11-07 02:30:00,69,11
2019-10-26 11:15:00,986,78
2019-11-05 06:00:00,120,27
2019-06-14 06:00:00,98,21
2019-06-06 18:00:00,664,121
2019-12-06 22:00:00,764,81
2019-03-20 21:30:00,863,87
2019-09-09 12:15:00,628,122
2019-10-20 07:00:00,212,27
2019-04-25 17:15:00,802,105
2019-06-07 20:00:00,752,104
2019-12-10 16:30:00,1052,119
2019-08-19 02:45:00,51,8
2019-02-20 12:15:00,941,160
2019-06-10 10:15:00,440,80
2019-03-27 03:00:00,89,11
2019-05-25 03:00:00,45,9
2019-02-01 13:00:00,650,137
2019-08-12 13:45:00,530,117
2019-08-24 01:15:00,266,39
2019-09-11 06:30:00,233,48
2019-01-08 01:15:00,135,17
2019-03-21 01:30:00,121,17
2019-08-26 09:15:00,517,62
2019-02-15 17:30:00,799,103
2019-12-30 10:00:00,754,102
2019-02-06 22:45:00,687,60
2019-04-09 06:15:00,125,34
2019-10-13 02:45:00,37,10
2019-01-09 02:30:00,119,18
2019-05-11 21:15:00,435,72
2019-06-21 02:45:00,73,8
2019-09-22 18:00:00,948,112
2019-04-30 09:15:00,780,83
2019-05-15 04:15:00,9,3
2019-12-28 18:45:00,1151,100
2019-02-28 00:00:00,497,63
2019-08-31 03:45:00,29,7
2019-04-29 22:00:00,915,84
2019-10-15 18:45:00,895,87
2019-10-05 07:15:00,238,34
2019-07-24 18:00:00,1303,138
2019-02-14 04:15:00,29,5
2019-07-20 18:00:00,1343,124
2019-06-01 05:15:00,60,18
2019-02-07 08:30:00,406,75
2019-11-21 14:15:00,689,104
2019-01-16 17:00:00,1139,147
2019-02-21 05:45:00,119,33
2019-12-30 03:15:00,52,8
2019-03-28 19:45:00,753,100
2019-07-18 12:00:00,741,130
2019-07-13 11:30:00,1449,126
2019-12-17 12:00:00,1203,141
2019-05-23 20:00:00,467,83
2019-03-03 14:45:00,587,99
2019-12-11 02:45:00,90,11
2019-08-18 20:45:00,832,76
2019-04-20 03:45:00,48,12
2019-11-02 20:00:00,1506,87
2019-01-10 15:45:00,781,115
2019-08-13 17:00:00,1050,94
2019-08-09 23:15:00,604,66
2019-06-17 04:30:00,5,2
2019-09-09 15:15:00,982,95
2019-11-18 12:00:00,621,109
2019-02-01 19:30:00,820,116
2019-07-14 17:00:00,992,110
2019-08-10 23:45:00,489,70
2019-09-07 04:15:00,98,5
2019-10-26 04:45:00,66,7
2019-05-11 06:00:00,101,28
2019-11-08 04:30:00,103,9
2019-10-11 18:45:00,891,107
2019-05-08 20:00:00,709,95
2019-11-03 12:00:00,1587,150
2019-05-09 09:00:00,454,74
2019-07-20 22:45:00,516,66
2019-12-19 18:30:00,830,102
2019-04-25 12:00:00,839,133
2019-03-30 15:15:00,1012,122
2019-10-03 08:00:00,227,51
2019-02-25 09:45:00,349,62
2019-07-01 04:30:00,32,4
2019-07-04 15:45:00,600,77
2019-04-21 11:15:00,642,102
2019-03-09 16:45:00,995,120
2019-11-30 19:30:00,1308,118
2019-06-14 13:45:00,456,118
2019-12-13 18:45:00,698,100
2019-10-07 17:00:00,966,95
2019-01-26 09:45:00,553,64
2019-05-10 16:15:00,700,119
2019-11-15 19:00:00,1269,135
2019-12-03 13:30:00,1025,190
2019-02-05 17:45:00,922,117
2019-08-04 18:00:00,768,102
2019-03-26 22:00:00,763,98
2019-09-14 22:45:00,486,60
2019-10-18 11:00:00,562,71
2019-11-07 09:30:00,689,58
2019-03-30 05:00:00,48,8
2019-11-10 08:15:00,443,50
2019-12-24 10:45:00,1389,154
2019-10-09 03:15:00,27,3
2019-02-07 20:30:00,845,101
2019-08-14 05:15:00,68,16
2019-02-10 16:45:00,836,96
2019-05-01 06:45:00,175,34
2019-08-03 15:45:00,1493,127
2019-07-13 01:30:00,165,24
2019-04-28 17:30:00,688,92
2019-08-20 23:30:00,458,46
2019-09-08 08:30:00,497,44
2019-07-15 12:15:00,711,114
2019-03-17 11:00:00,655,82
2019-08-15 18:30:00,1033,126
2019-07-29 11:15:00,731,97
2019-07-15 05:15:00,11,8
2019-03-03 12:30:00,798,105
2019-05-09 02:00:00,137,16
2019-04-29 23:45:00,342,50
2019-10-08 01:45:00,126,10
2019-01-23 01:00:00,227,27
2019-02-12 02:30:00,69,15
2019-06-28 16:15:00,855,105
2019-03-17 16:45:00,882,92
2019-05-30 06:30:00,125,44
2019-10-14 13:45:00,537,99
2019-06-19 17:15:00,1082,143
2019-02-22 11:30:00,956,116
2019-07-15 19:00:00,965,117
2019-05-20 12:00:00,532,113
2019-03-05 10:15:00,892,105
2019-11-15 16:00:00,1367,108
2019-12-11 05:45:00,135,32
2019-05-03 09:45:00,563,79
2019-01-21 00:00:00,394,48
2019-04-25 22:00:00,482,78
2019-09-06 22:15:00,823,101
2019-03-19 08:45:00,727,94
2019-12-20 20:30:00,888,98
2019-04-19 21:00:00,804,107
2019-08-16 13:45:00,969,144
2019-08-09 21:45:00,972,86
2019-02-10 09:45:00,457,66
2019-04-13 23:15:00,359,58
2019-04-13 17:30:00,1032,112
2019-03-04 19:00:00,654,105
2019-06-14 06:30:00,70,25
2019-12-30 21:30:00,1491,112
2019-02-28 13:00:00,724,150
2019-07-09 14:00:00,1450,115
2019-04-16 06:30:00,233,40
2019-09-26 09:45:00,462,64
2019-02-20 08:45:00,648,75
2019-03-23 19:15:00,1134,110
2019-12-08 06:30:00,140,30
2019-12-20 06:15:00,168,37
2019-11-12 21:00:00,958,80
2019-10-03 17:30:00,748,104
2019-05-29 15:45:00,855,126
2019-03-20 21:00:00,1000,114
2019-02-15 06:15:00,142,35
2019-07-21 11:00:00,1005,107
2019-07-16 04:30:00,52,8
2019-02-27 17:15:00,1034,135
2019-09-22 18:30:00,995,90
2019-02-10 00:45:00,514,57
2019-08-21 02:00:00,64,8
2019-02-20 00:30:00,218,23
2019-12-06 22:30:00,729,55
2019-10-11 15:30:00,1072,98
2019-03-12 21:30:00,870,92
2019-04-22 00:30:00,140,23
2019-12-06 05:30:00,68,17
2019-05-30 16:45:00,720,102
2019-07-09 06:00:00,43,12
2019-06-20 07:00:00,129,23
2019-07-13 06:00:00,54,14
2019-06-01 02:15:00,94,20
2019-04-28 01:15:00,112,30
2019-01-08 20:30:00,909,95
2019-02-21 04:30:00,12,3
2019-08-13 11:15:00,1099,117
2019-04-29 05:00:00,34,11
2019-01-21 05:15:00,2,1
2019-08-19 04:00:00,33,5
2019-07-07 19:30:00,728,96
2019-11-06 21:45:00,724,71
2019-12-08 19:45:00,813,97
2019-12-06 12:15:00,838,146
2019-07-12 13:30:00,860,139
2019-09-14 05:45:00,105,24
2019-12-08 01:30:00,210,24
2019-03-06 06:15:00,119,30
2019-07-28 16:45:00,934,110
2019-07-11 15:15:00,786,104
2019-11-11 16:30:00,769,90
2019-11-13 11:00:00,1093,112
2019-08-15 03:15:00,12,4
2019-01-23 06:30:00,176,42
2019-12-31 11:00:00,717,106
2019-03-24 21:30:00,445,66
2019-07-10 21:45:00,969,89
2019-06-03 06:15:00,103,32
2019-06-20 03:00:00,65,15
2019-08-02 01:45:00,177,20
2019-02-16 23:45:00,478,53
2019-06-30 08:30:00,289,44
2019-08-31 10:15:00,1343,90
2019-07-31 13:30:00,1053,174
2019-08-15 12:45:00,758,129
2019-11-11 08:45:00,373,58
2019-12-05 21:45:00,869,79
2019-04-30 16:15:00,930,109
2019-03-20 10:00:00,1123,126
2019-10-12 16:30:00,1120,121
2019-10-12 20:45:00,960,89
2019-07-07 02:00:00,88,14
2019-11-17 23:30:00,349,38
2019-06-17 21:00:00,736,90
2019-01-29 13:00:00,984,157
2019-12-10 09:30:00,961,112
2019-04-25 05:00:00,103,12
2019-07-27 07:30:00,299,39
2019-08-20 20:00:00,981,81
2019-05-30 10:15:00,559,70
2019-01-25 19:30:00,673,93
2019-10-23 12:30:00,1300,176
2019-08-29 22:00:00,697,73
2019-03-02 18:15:00,1040,105
2019-05-07 16:45:00,928,108
2019-03-13 14:00:00,842,159
2019-07-15 09:00:00,349,55
2019-06-16 16:30:00,754,113
2019-01-06 00:00:00,328,44
2019-01-25 08:45:00,304,56
2019-02-22 06:30:00,160,48
2019-11-08 10:30:00,754,88
2019-02-21 03:15:00,48,12
2019-12-04 14:00:00,998,142
2019-10-20 07:30:00,195,29
2019-06-13 16:15:00,571,110
2019-05-22 22:45:00,427,59
2019-01-08 11:30:00,1053,140
2019-04-13 21:45:00,629,71
2019-06-21 05:45:00,75,14
2019-10-15 14:45:00,672,88
2019-09-20 12:00:00,808,127
2019-10-07 08:30:00,510,51
2019-02-20 02:15:00,73,9
2019-06-02 09:45:00,343,36
2019-01-25 07:30:00,163,35
2019-03-04 17:45:00,678,106
2019-06-02 12:45:00,921,88
2019-11-12 22:45:00,619,55
2019-05-15 06:30:00,159,40
2019-05-31 21:45:00,720,91
2019-01-03 21:30:00,709,72
2019-09-29 10:30:00,780,78
2019-07-13 06:30:00,197,33
2019-06-13 03:15:00,10,2
2019-04-08 09:45:00,279,50
2019-12-07 15:45:00,891,95
2019-05-14 03:15:00,22,5
2019-06-20 00:00:00,145,24
2019-05-17 19:00:00,874,127
2019-11-13 23:00:00,595,65
2019-04-07 13:00:00,1270,130
2019-05-19 07:45:00,140,15
2019-08-10 00:00:00,517,68
2019-02-19 04:45:00,30,3
2019-02-03 11:00:00,817,99
2019-12-03 19:15:00,1249,138
2019-01-16 11:15:00,1009,131
2019-05-24 12:00:00,729,123
2019-12-23 03:45:00,97,8
2019-02-28 03:00:00,33,6
2019-01-21 02:15:00,2,1
2019-04-25 02:00:00,104,12
2019-10-06 21:15:00,641,79
2019-07-19 17:45:00,1047,101
2019-11-06 20:30:00,926,88
2019-12-18 22:15:00,675,70
2019-09-02 19:15:00,967,104
2019-06-29 07:45:00,228,45
2019-01-03 13:15:00,697,155
2019-09-23 04:45:00,28,5
2019-01-20 20:15:00,974,107
2019-11-13 23:30:00,555,64
2019-12-29 16:00:00,1119,116
2019-03-21 06:30:00,119,31
2019-10-27 11:45:00,1057,92
2019-02-03 18:15:00,741,118
2019-05-19 01:30:00,136,25
2019-10-19 12:00:00,1385,116
2019-08-25 05:30:00,73,19
2019-06-08 22:00:00,783,85
2019-05-21 00:00:00,287,38
2019-02-27 12:30:00,1065,158
2019-11-22 12:00:00,968,121
2019-08-01 06:00:00,223,39
2019-05-23 06:15:00,95,33
2019-05-25 22:15:00,445,67
2019-03-22 14:45:00,541,103
2019-08-25 08:15:00,365,50
2019-10-23 22:30:00,700,66
